name,type1,type2,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary,japanese_name
Heliolisk,electric,normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,55,5120,70,481,75,Generator Pokémon,52,1000000,1.0,62,50,695,109,94,109,21.0,6,0,Elezardエレザード
Tyrunt,rock,dragon,"['Strong Jaw', 'Sturdy']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,89,7680,70,362,45,Royal Heir Pokémon,77,1000000,0.8,58,88.1,696,45,45,48,26.0,6,0,Chigorasチゴラス
Tyrantrum,rock,dragon,"['Strong Jaw', 'Rock Head']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,121,7680,70,521,45,Despot Pokémon,119,1000000,2.5,82,88.1,697,69,59,71,270.0,6,0,Gachigorasガチゴラス
Amaura,rock,ice,"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,59,7680,70,362,45,Tundra Pokémon,50,1000000,1.3,77,88.1,698,67,63,46,25.2,6,0,Amarusアマルス
Aurorus,rock,ice,"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,77,7680,70,521,45,Tundra Pokémon,72,1000000,2.7,123,88.1,699,99,92,58,225.0,6,0,Amarurugaアマルルガ
Sylveon,fairy,,"['Cute Charm', 'Pixilate']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,8960,70,525,45,Intertwining Pokémon,65,1000000,1.0,95,88.1,700,110,130,60,23.5,6,0,Nymphiaニンフィア
Hawlucha,fighting,flying,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,92,5120,70,500,100,Wrestling Pokémon,75,1000000,0.8,78,50,701,74,63,118,21.5,6,0,Luchabullルチャブル
Dedenne,electric,fairy,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,58,5120,70,431,180,Antenna Pokémon,57,1000000,0.2,67,50,702,81,67,101,2.2,6,0,Dedenneデデンネ
Carbink,rock,fairy,"['Clear Body', 'Sturdy']",0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,50,6400,70,500,60,Jewel Pokémon,150,1250000,0.3,50,,703,50,150,50,5.7,6,0,Melecieメレシー
Goomy,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,50,10240,35,300,45,Soft Tissue Pokémon,35,1250000,0.3,45,50,704,55,75,40,2.8,6,0,Numeraヌメラ
Sliggoo,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,10240,35,452,45,Soft Tissue Pokémon,53,1250000,0.8,68,50,705,83,113,60,17.5,6,0,Numeilヌメイル
Goodra,dragon,,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,100,10240,35,600,45,Dragon Pokémon,70,1250000,2.0,90,50,706,110,150,80,150.5,6,0,Numelgonヌメルゴン
Klefki,steel,fairy,"['Prankster', 'Magician']",0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,80,5120,70,470,75,Key Ring Pokémon,91,800000,0.2,57,50,707,80,87,75,3.0,6,0,Cleffyクレッフィ
Phantump,ghost,grass,"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,70,5120,70,309,120,Stump Pokémon,48,1000000,0.4,43,50,708,50,60,38,7.0,6,0,Bokureiボクレー
Trevenant,ghost,grass,"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,110,5120,70,474,60,Elder Tree Pokémon,76,1000000,1.5,85,50,709,65,82,56,71.0,6,0,Ohrotオーロット
Pumpkaboo,ghost,grass,"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,66,5120,70,335,120,Pumpkin Pokémon,70,1000000,0.8,59,50,710,44,55,41,15.0,6,0,Bakecchaバケッチャ
Gourgeist,ghost,grass,"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,100,5120,70,494,60,Pumpkin Pokémon,122,1000000,1.7,85,50,711,58,75,54,39.0,6,0,Pumpjinパンプジン
Bergmite,ice,,"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,69,5120,70,304,190,Ice Chunk Pokémon,85,1000000,1.0,55,50,712,32,35,28,99.5,6,0,Kachikohruカチコール
Avalugg,ice,,"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,117,5120,70,514,55,Iceberg Pokémon,184,1000000,2.0,95,50,713,44,46,28,505.0,6,0,Crebaseクレベース
Noibat,flying,dragon,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,30,5120,70,245,190,Sound Wave Pokémon,35,1000000,0.5,40,50,714,45,40,55,8.0,6,0,Onbatオンバット
Noivern,flying,dragon,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,70,5120,70,535,45,Sound Wave Pokémon,80,1000000,1.5,85,50,715,97,80,123,85.0,6,0,Onvernオンバーン
Xerneas,fairy,,['Fairy Aura'],0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,131,30720,0,680,45,Life Pokémon,95,1250000,3.0,126,,716,131,98,99,215.0,6,1,Xerneasゼルネアス
Yveltal,dark,flying,['Dark Aura'],1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,131,30720,0,680,45,Destruction Pokémon,95,1250000,5.8,126,,717,131,98,99,203.0,6,1,Yveltalイベルタル
Zygarde,dragon,ground,"['Aura Break', 'Power Construct']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,708,3,Order Pokémon,121,1250000,5.0,216,,718,91,95,85,284.6,6,1,Zygarde (10% Forme)ジガルデ
Diancie,rock,fairy,['Clear Body'],0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,160,6400,70,700,3,Jewel Pokémon,110,1250000,0.7,50,,719,160,110,110,8.8,6,1,Diancieディアンシー
Hoopa,psychic,ghost,['Magician'],1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,160,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,,80,,720,170,130,80,,6,1,Hoopa (imashimerareshi Hoopa)フーパ
Volcanion,fire,water,['Water Absorb'],0.5,1,1,2,0.5,1,0.25,1,1,1,2,0.25,1,1,1,2,0.25,1,110,30720,100,600,3,Steam Pokémon,120,1250000,1.7,80,,721,130,90,70,195.0,6,1,Volcanionボルケニオン
Rowlet,grass,flying,"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,0.3,68,88.1,722,50,50,42,1.5,7,0,Mokurohモクロー
Dartrix,grass,flying,"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,75,3840,70,420,45,Blade Quill Pokémon,75,1059860,0.7,78,88.1,723,70,70,52,16.0,7,0,Fukuthrowフクスロー
Decidueye,grass,ghost,"['Overgrow', 'Long Reach']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,107,3840,70,530,45,Arrow Quill Pokémon,75,1059860,1.6,78,88.1,724,100,100,70,36.6,7,0,Junaiperジュナイパー
Litten,fire,,"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,65,3840,70,320,45,Fire Cat Pokémon,40,1059860,0.4,45,88.1,725,60,40,70,4.3,7,0,Nyabbyニャビー
Torracat,fire,,"['Blaze', 'Intimidate']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,0.7,65,88.1,726,80,50,90,25.0,7,0,Nyaheatニャヒート
Incineroar,fire,dark,"['Blaze', 'Intimidate']",1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,115,3840,70,530,45,Heel Pokémon,90,1059860,1.8,95,88.1,727,80,90,60,83.0,7,0,Gaogaenガオガエン
Popplio,water,,"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,54,3840,70,320,45,Sea Lion Pokémon,54,1059860,0.4,50,88.1,728,66,56,40,7.5,7,0,Ashimariアシマリ
Brionne,water,,"['Torrent', 'Liquid Voice']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,3840,70,420,45,Pop Star Pokémon,69,1059860,0.6,60,88.1,729,91,81,50,17.5,7,0,Osyamariオシャマリ
Primarina,water,fairy,"['Torrent', 'Liquid Voice']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,74,3840,70,530,45,Soloist Pokémon,74,1059860,1.8,80,88.1,730,126,116,60,44.0,7,0,Ashireneアシレーヌ
Pikipek,normal,flying,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,75,3840,70,265,255,Woodpecker Pokémon,30,1000000,0.3,35,50,731,30,30,65,1.2,7,0,Tsutsukeraツツケラ
Trumbeak,normal,flying,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,3840,70,355,120,Bugle Beak Pokémon,50,1000000,0.6,55,50,732,40,50,75,14.8,7,0,Kerarappaケララッパ
Toucannon,normal,flying,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,120,3840,70,485,45,Cannon Pokémon,75,1000000,1.1,80,50,733,75,75,60,26.0,7,0,Dodekabashiドデカバシ
Yungoos,normal,,"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,3840,70,253,255,Loitering Pokémon,30,1000000,0.4,48,50,734,30,30,45,6.0,7,0,Youngooseヤングース
Gumshoos,normal,,"['Stakeout', 'Strong Jaw', 'Adaptability']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,3840,70,418,127,Stakeout Pokémon,60,1000000,0.7,88,50,735,55,60,45,14.2,7,0,Dekagooseデカグース
Grubbin,bug,,['Swarm'],1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,62,3840,70,300,255,Larva Pokémon,45,1000000,0.4,47,50,736,55,45,46,4.4,7,0,Agojimushiアゴジムシ
Charjabug,bug,electric,['Battery'],1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,82,3840,70,400,120,Battery Pokémon,95,1000000,0.5,57,50,737,55,75,36,10.5,7,0,Dendimushiデンヂムシ
Vikavolt,bug,electric,['Levitate'],1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,70,3840,70,500,45,Stag Beetle Pokémon,90,1000000,1.5,77,50,738,145,75,43,45.0,7,0,Kuwagannonクワガノン
Crabrawler,fighting,,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,5120,70,338,225,Boxing Pokémon,57,1000000,0.6,47,50,739,42,47,63,7.0,7,0,Makenkaniマケンカニ
Crabominable,fighting,ice,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,132,5120,70,478,60,Woolly Crab Pokémon,77,1000000,1.7,97,50,740,62,67,43,180.0,7,0,Kekenkaniケケンカニ
Oricorio,fire,flying,['Dancer'],0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,70,5120,70,476,45,Dancing Pokémon,70,1000000,0.6,75,24.6,741,98,70,93,3.4,7,0,Odoridori (pachipachi Style)オドリドリ
Cutiefly,bug,fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,45,5120,70,304,190,Bee Fly Pokémon,40,1000000,0.1,40,50,742,55,40,84,0.2,7,0,Abulyアブリー
Ribombee,bug,fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,75,Bee Fly Pokémon,60,1000000,0.2,60,50,743,95,70,124,0.5,7,0,Aburibbonアブリボン
Rockruff,rock,,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,190,Puppy Pokémon,40,1000000,0.5,45,50,744,30,40,60,9.2,7,0,Iwankoイワンコ
Lycanroc,rock,,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,115,3840,70,487,90,Wolf Pokémon,75,1000000,,85,50,745,55,75,82,,7,0,Lugarugan (mahiru No Sugata)ルガルガン
Wishiwashi,water,,['Schooling'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,140,3840,70,620,60,Small Fry Pokémon,130,800000,0.2,45,50,746,140,135,30,0.3,7,0,Yowashi (tandoku No Sugata)ヨワシ
Mareanie,poison,water,"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,53,5120,70,305,190,Brutal Star Pokémon,62,1000000,0.4,50,50,747,43,52,45,8.0,7,0,Hidoideヒドイデ
Toxapex,poison,water,"['Merciless', 'Limber', 'Regenerator']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,63,5120,70,495,75,Brutal Star Pokémon,152,1000000,0.7,50,50,748,53,142,35,14.5,7,0,Dohidoideドヒドイデ
Mudbray,ground,,"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,385,190,Donkey Pokémon,70,1000000,1.0,70,50,749,45,55,45,110.0,7,0,Dorobankoドロバンコ
Mudsdale,ground,,"['Own Tempo', 'Stamina', 'Inner Focus']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,125,5120,70,500,60,Draft Horse Pokémon,100,1000000,2.5,100,50,750,55,85,35,920.0,7,0,Banbadoroバンバドロ
Dewpider,water,bug,"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,40,3840,70,269,200,Water Bubble Pokémon,52,1000000,0.3,38,50,751,40,72,27,4.0,7,0,Shizukumoシズクモ
Araquanid,water,bug,"['Water Bubble', 'Water Absorb']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,70,3840,70,454,100,Water Bubble Pokémon,92,1000000,1.8,68,50,752,50,132,42,82.0,7,0,Onishizukumoオニシズクモ
Fomantis,grass,,"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,55,5120,70,250,190,Sickle Grass Pokémon,35,1000000,0.3,40,50,753,50,35,35,1.5,7,0,Karikiriカリキリ
Lurantis,grass,,"['Leaf Guard', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,105,5120,70,480,75,Bloom Sickle Pokémon,90,1000000,0.9,70,50,754,80,90,45,18.5,7,0,Lalantesラランテス
Morelull,grass,fairy,"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,35,5120,70,285,190,Illuminating Pokémon,55,1000000,0.2,40,50,755,65,75,15,1.5,7,0,Nemasyuネマシュ
Shiinotic,grass,fairy,"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,75,Illuminating Pokémon,80,1000000,1.0,60,50,756,90,100,30,11.5,7,0,Mashadeマシェード
Salandit,poison,fire,"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,120,Toxic Lizard Pokémon,40,1000000,0.6,48,88.1,757,71,40,77,4.8,7,0,Yatoumoriヤトウモリ
Salazzle,poison,fire,"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,45,Toxic Lizard Pokémon,60,1000000,1.2,68,0,758,111,60,117,22.2,7,0,Ennewtエンニュート
Stufful,normal,fighting,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,75,3840,70,340,140,Flailing Pokémon,50,1000000,0.5,70,50,759,45,50,50,6.8,7,0,Nuikogumaヌイコグマ
Bewear,normal,fighting,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,125,3840,70,500,70,Strong Arm Pokémon,80,1000000,2.1,120,50,760,55,60,60,135.0,7,0,Kiterugumaキテルグマ
Bounsweet,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,5120,70,210,235,Fruit Pokémon,38,1059860,0.3,42,0,761,30,38,32,3.2,7,0,Amakajiアマカジ
Steenee,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,5120,70,290,120,Fruit Pokémon,48,1059860,0.7,52,0,762,40,48,62,8.2,7,0,Amamaikoアママイコ
Tsareena,grass,,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,120,5120,70,510,45,Fruit Pokémon,98,1059860,1.2,72,0,763,50,98,72,21.4,7,0,Amajoアマージョ
Comfey,fairy,,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,485,60,Posy Picker Pokémon,90,800000,0.1,51,24.6,764,82,110,100,0.3,7,0,Cuwawaキュワワー
Oranguru,normal,psychic,"['Inner Focus', 'Telepathy', 'Symbiosis']",2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,60,5120,70,490,45,Sage Pokémon,80,1250000,1.5,90,50,765,90,110,60,76.0,7,0,Yareyuutanヤレユータン
Passimian,fighting,,"['Receiver', 'Defiant']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,5120,70,490,45,Teamwork Pokémon,90,1250000,2.0,100,50,766,40,60,80,82.8,7,0,Nagetukesaruナゲツケサル
Wimpod,bug,water,['Wimp Out'],1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,35,5120,70,230,90,Turn Tail Pokémon,40,1000000,0.5,25,50,767,20,30,80,12.0,7,0,Kosokumushiコソクムシ
Golisopod,bug,water,['Emergency Exit'],1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,125,5120,70,530,45,Hard Scale Pokémon,140,1000000,2.0,75,50,768,60,90,40,108.0,7,0,Gusokumushaグソクムシャ
Sandygast,ghost,ground,"['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,55,3840,70,320,140,Sand Heap Pokémon,80,1000000,0.5,55,50,769,70,45,15,70.0,7,0,Sunabaスナバァ
Palossand,ghost,ground,"['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,75,3840,70,480,60,Sand Castle Pokémon,110,1000000,1.3,85,50,770,100,75,35,250.0,7,0,Sirodethnaシロデスナ
Pyukumuku,water,,"['Innards Out', 'Unaware']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,60,3840,70,410,60,Sea Cucumber Pokémon,130,800000,0.3,55,50,771,30,130,5,1.2,7,0,Namakobushiナマコブシ
Type: Null,normal,,['Battle Armor'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,534,3,Synthetic Pokémon,95,1250000,1.9,95,,772,95,95,59,120.5,7,0,Type: Nullタイプ：ヌル
Silvally,normal,,['RKS System'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,570,3,Synthetic Pokémon,95,1250000,2.3,95,,773,95,95,95,100.5,7,0,Silvadyシルヴァディ
Minior,rock,flying,['Shields Down'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,100,6400,70,500,30 (Meteorite)255 (Core),Meteor Pokémon,60,1059860,0.3,60,,774,100,60,120,40.0,7,0,Metenoメテノ
Komala,normal,,['Comatose'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,115,5120,70,480,45,Drowsing Pokémon,65,1250000,0.4,65,50,775,75,95,65,19.9,7,0,Nekkoaraネッコアラ
Turtonator,fire,dragon,['Shell Armor'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,78,5120,70,485,70,Blast Turtle Pokémon,135,1000000,2.0,60,50,776,91,85,36,212.0,7,0,Bakugamesバクガメス
Togedemaru,electric,steel,"['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,98,2560,70,435,180,Roly-Poly Pokémon,63,1000000,0.3,65,50,777,40,73,96,3.3,7,0,Togedemaruトゲデマル
Mimikyu,ghost,fairy,['Disguise'],0.25,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1,90,5120,70,476,45,Disguise Pokémon,80,1000000,0.2,55,50,778,50,105,96,0.7,7,0,Mimikkyuミミッキュ
Bruxish,water,psychic,"['Dazzling', 'Strong Jaw', 'Wonder Skin ']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,105,3840,70,475,80,Gnash Teeth Pokémon,70,1000000,0.9,68,50,779,70,70,92,19.0,7,0,Hagigishiriハギギシリ
Drampa,normal,dragon,"['Berserk', 'Sap Sipper', 'Cloud Nine']",1,1,2,0.5,2,2,0.5,1,0,0.5,1,2,1,1,1,1,1,0.5,60,5120,70,485,70,Placid Pokémon,85,1000000,3.0,78,50,780,135,91,36,185.0,7,0,Jijilongジジーロン
Dhelmise,ghost,grass,['Steelworker'],1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,131,6400,70,517,25,Sea Creeper Pokémon,100,1000000,3.9,70,,781,86,90,40,210.0,7,0,Dadarinダダリン
Jangmo-o,dragon,,"['Bulletproof', 'Soundproof', 'Overcoat']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,55,10240,70,300,45,Scaly Pokémon,65,1250000,0.6,45,50,782,45,45,45,29.7,7,0,Jyarakoジャラコ
Hakamo-o,dragon,fighting,"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,75,10240,70,420,45,Scaly Pokémon,90,1250000,1.2,55,50,783,65,70,65,47.0,7,0,Jyarangoジャランゴ
Kommo-o,dragon,fighting,"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,110,10240,70,600,45,Scaly Pokémon,125,1250000,1.6,75,50,784,100,105,85,78.2,7,0,Jyararangaジャラランガ
Tapu Koko,electric,fairy,"['Electric Surge', 'Telepathy']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,115,3840,70,570,3,Land Spirit Pokémon,85,1250000,1.8,70,,785,95,75,130,20.5,7,1,Kapu-kokekoカプ・コケコ
Tapu Lele,psychic,fairy,"['Psychic Surge', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,3840,70,570,3,Land Spirit Pokémon,75,1250000,1.2,70,,786,130,115,95,18.6,7,1,Kapu-tetefuカプ・テテフ
Tapu Bulu,grass,fairy,"['Grassy Surge', 'Telepathy']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,130,3840,70,570,3,Land Spirit Pokémon,115,1250000,1.9,70,,787,85,95,75,45.5,7,1,Kapu-bululカプ・ブルル
Tapu Fini,water,fairy,"['Misty Surge', 'Telepathy']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,75,3840,70,570,3,Land Spirit Pokémon,115,1250000,1.3,70,,788,95,130,85,21.2,7,1,Kapu-rehireカプ・レヒレ
Cosmog,psychic,,['Unaware'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,200,45,Nebula Pokémon,31,1250000,0.2,43,,789,29,31,37,0.1,7,1,Cosmogコスモッグ
Cosmoem,psychic,,['Sturdy'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,400,45,Protostar Pokémon,131,1250000,0.1,43,,790,29,131,37,999.9,7,1,Cosmovumコスモウム
Solgaleo,psychic,steel,['Full Metal Body'],1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,137,30720,0,680,45,Sunne Pokémon,107,1250000,3.4,137,,791,113,89,97,230.0,7,1,Solgaleoソルガレオ
Lunala,psychic,ghost,['Shadow Shield'],1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,113,30720,0,680,45,Moone Pokémon,89,1250000,4.0,137,,792,137,107,97,120.0,7,1,Lunalaルナアーラ
